text,is_deceptive,explanation
"Attention Fantasy Members! It's time to get an early start on that New Year's resolution. MVP.com is offering FREE Standard Shipping in our Fitness Shop until 1/17/02.
Click here to see what we have to offer.
Save $.05 a gallon on the gas that keeps your car's engine clean.
Click here
to apply online.
Win
a VIP Vegas Vacation! OR
Win
$600 CASH!
Brought to you by
You are receiving these e-reports because you have signed up for
CBS SportsLine.com Fantasy Football.  To customize, reschedule,
or turn off these reports please
click here
Standings, Summary 
if (!random) {if (parent.random) {var random = parent.random} else {var abc = Math.random() + """"; var random = abc.substring(2,abc.length);}}
document.write('
');
East Division
Team
W
L
T
Pct
Back
Strk
Div
Wks
PF
Back
PA
JWillie
8
7
1
0.531
0.0
T1
4-3-1
2.0
1313.0
146.0
1290.0
Martin
7
7
1
0.500
1.0
T1
4-4-1
2.0
1290.0
169.0
1242.0
Frank
6
7
0
0.462
2.5
L1
5-2-0
3.0
1109.0
350.0
1194.0
Hunter
6
8
0
0.429
2.5
L1
4-3-0
0.0
1250.0
209.0
1255.0
Neal/McKay
1
12
0
0.077
7.5
L11
1-6-0
0.0
927.0
532.0
1148.0
West Division
Team
W
L
T
Pct
Back
Strk
Div
Wks
PF
Back
PA
Russell
12
2
1
0.833
0.0
T1
5-2-1
2.5
1378.0
81.0
1180.0
Matty
10
4
2
0.688
1.5
T1
5-1-2
4.5
1459.0
0.0
1373.0
Bass/Hull
6
6
1
0.500
6.0
L1
2-4-1
1.0
1124.0
335.0
1090.0
Tori
7
7
0
0.500
5.5
L1
4-3-0
1.0
1105.0
354.0
1084.0
Giggles
5
8
0
0.385
7.5
L4
1-7-0
0.0
976.0
483.0
1075.0
Statistics, Scoring 
if (!random) {if (parent.random) {var random = parent.random} else {var abc = Math.random() + """"; var random = abc.substring(2,abc.length);}}
document.write('
');
Giggles Actives
Player
Pos
Scoring
Score
Culpepper, Daunte
QB
 
0.0
Bettis, Jerome
RB
 
0.0
Staley, Duce
RB
23 RuYd (2 Pts)
2.0
Conway, Curtis
WR
156 ReYd (15 Pts), 1 ReTD (4) (6 Pts)
21.0
Johnson, Keyshawn
WR
29 ReYd (2 Pts)
2.0
Jurevicius, Joe
WR
18 ReYd (1 Pt)
1.0
Hollis, Mike
K
1 FG (28) (3 Pts), 3 XP (3 Pts)
6.0
Raiders
DT
4 SACK (4 Pts), 231 YDS (3 Pts)
7.0
TOTALS
 
 
39.0
Giggles Reserves
Player
Pos
ST
Scoring
Score
Canidate, Trung
RB
RS
 
0.0
Johnson, Rob
QB
RS
 
0.0
McAllister, Deuce
RB
RS
62 ReYd (6 Pts), 1 ReTD (22) (6 Pts)
12.0
Minor, Travis
RB
RS
33 RuYd (3 Pts), 65 ReYd (6 Pts), 1 ReTD (17) (6 Pts)
15.0
Warrick, Peter
WR
RS
109 ReYd (10 Pts)
10.0
Wheatley, Tyrone
RB
RS
17 RuYd (1 Pt)
1.0
TOTALS
 
 
 
38.0
NFL Reports, Player Updates 
if (!random) {if (parent.random) {var random = parent.random} else {var abc = Math.random() + """"; var random = abc.substring(2,abc.length);}}
document.write('
');
Latest NFL Player News
Seahawks
, DT SEA - Free Agent
Updated 12/31/01
CB Shawn Springs did not make the trip to San Diego for Sunday's game against the Chargers. He has yet to be added to the team's active roster, and is questionable for Week 17 against Kansas City.
Martin Gramatica
, K TB - Free Agent
Updated 12/31/01
Gramatica missed Saturday's game against Baltimore due to a leg injury. He will attempt to practice on Wednesday, but early indications seem to point to Doug Brien handling the kicking duties in Week 17.
Frank Wycheck
, TE TEN - Matty
Updated 12/31/01
Wycheck left Sunday's game against Cleveland in the first quarter due to a thigh bruise. He did not return to the game and is listed as day to day.
Matt Hasselbeck
, QB SEA - Bass/Hull
Updated 12/31/01
According to the
Seattle Post-Intelligencer
, Hasselbeck (shoulder) hopes to play in Seattle's season finale. However, it seems more likely that Trent Dilfer will start for the second consecutive week.
Joe Jurevicius
, WR NYG - Giggles
Updated 12/31/01
Jurevicius suffered bruised ribs during Sunday's game against Philadelphia. He was able to finish the contest, but was held to only one catch for 18 yards.
Tiki Barber
, RB NYG - Neal/McKay
Updated 12/31/01
Barber suffered a slightly sprained ankle during Sunday's game against Philadelphia. He was able to finish the contest, and compiled 158 all-purpose yards in the Giants' 24-21 loss.
Stephen Davis
, RB WAS - Bass/Hull
Updated 12/31/01
Davis suffered a sprained ankle during Sunday night's win over New Orleans. He was removed from the game for precautionary measures, and is expected to start in Week 17 against Arizona.
Correll Buckhalter
, RB PHI - Free Agent
Updated 12/31/01
Buckhalter suffered an ankle injury during Sunday's 24-21 win over the N.Y. Giants. The rookie tailback is listed as day to day.
Travis Minor
, RB MIA - Giggles
Updated 12/31/01
Minor got most of the carries during Sunday's 21-14 win over Atlanta. The rookie compiled 98 all-purpose yards and a touchdown in the game, and may have overtaken Lamar Smith as Miami's featured back.
Amos Zereoue
, RB PIT - Free Agent
Updated 12/31/01
Zereoue suffered a shoulder injury during Sunday's game against Cincinnati. He left in the first quarter and did not return to the contest. He is listed as day to day.
Fred Baxter
, TE CHI - Free Agent
Updated 12/31/01
Baxter suffered a sprained ankle during Sunday's 24-0 win over Detroit. He is listed as day to day.
Isaac Byrd
, WR CAR - Free Agent
Updated 12/31/01
Byrd suffered a concussion and a leg bruise during Sunday's 30-7 loss to Arizona. He may be listed as questionable for Week 17 against New England, but his current status is day to day.
Donald Hayes
, WR CAR - Martin
Updated 12/31/01
Hayes suffered a sprained ankle during Sunday's game against Arizona. He could be listed as questionable for Week 17 against New England, but his current status is day to day.
Reggie Kelly
, TE ATL - Free Agent
Updated 12/31/01
Kelly suffered a shoulder injury during Sunday's 21-14 loss to the Miami Dolphins. He was unable to return to the game, and is listed as day to day.
Chris Chandler
, QB ATL - Free Agent
Updated 12/31/01
Chandler left Sunday's game against Miami in the second quarter after suffering an injury to his right elbow. X-rays were negative, but Chandler did not return to the game. He is listed as day to day.
Oronde Gadsden
, WR MIA - Matty
Updated 12/30/01
Gadsden (hamstring) started Sunday's game against Atlanta.
Muhsin Muhammad
, WR CAR - Martin
Updated 12/30/01
Muhammad (toe) has been deactivated for Sunday's game. Isaac Byrd will start in his place.
Wesley Walls
, TE CAR - Free Agent
Updated 12/30/01
Walls (knee) has been declared inactive for Sunday's game. Kris Mangum will start in his place.
Todd Bouman
, QB MIN - Free Agent
Updated 12/30/01
Bouman has been deactivated for Sunday's game. Spergon Wynn will start in his place.
Dez White
, WR CHI - Free Agent
Updated 12/30/01
White has been declared inactive for Sunday's game. David Terrell is expected to start in his place.
James Stewart
, RB DET - Hunter
Updated 12/30/01
Stewart has been deactivated for Sunday's game. Lamont Warren will start in his place.
Mike McMahon
, QB DET - Free Agent
Updated 12/30/01
McMahon will not play on Sunday. Ty Detmer will start in his place.
Jerome Bettis
, RB PIT - Giggles
Updated 12/30/01
Bettis has been declared inactive for Sunday's game against the Bengals. Chris Fuamatu-Ma'afala will start in his place.
Jay Fiedler
, QB MIA - Tori
Updated 12/29/01
Fiedler has been added to Miami's injury report with a sore throwing elbow. He is listed as probable for Sunday's game against Atlanta, and is expected to start.  If you're desperate for a quarterback, Fiedler's matchup vs. the Falcons is a good one.
Steve McNair
, QB TEN - Free Agent
Updated 12/29/01
McNair was excused from practice on Friday due to a family illness. He is listed as questionable for Sunday's game against Cleveland, but he's expected to start.
Larry Foster
, WR DET - Free Agent
Updated 12/29/01
Foster (thigh) is expected to play in Sunday's game against Chicago. However, he is far too risky to start at this point in the Fantasy season.
Bert Emanuel
, WR DET - Free Agent
Updated 12/29/01
Emanuel (knee) is expected to play on Sunday against Chicago. However, he's too risky to start at this point in the Fantasy Football season.
Muhsin Muhammad
, WR CAR - Martin
Updated 12/29/01
Muhammad (turf toe) will not play this week, and may miss the rest of the season. Isaac Byrd will likely start in his place again.
Seahawks
, DT SEA - Free Agent
Updated 12/29/01
CB Shawn Springs, who was suspended for the past four games, will not start on Sunday against San Diego. He may play a reserve role, however, but his playing time will likely be limited.
Todd Bouman
, QB MIN - Free Agent
Updated 12/29/01
Bouman will miss Sunday's game against Green Bay due to a thumb injury. Spergon Wynn will start in his place.
More Updates
Copyright 2001 Commissioner.COM Inc and SportsLine.com Inc.
Your site can be reached from

FB10SP",False,"This email does not appear to be a phishing attempt. It seems to be a promotional email from MVP.com, offering free standard shipping and other promotions. It also includes fantasy sports and player updates related to sports leagues, but there are no clear indicators of phishing activity."
"We recently noticed one or
more attempts to log in to your PayPal account from a foreign IP
address.If you recently accessed your account while
traveling, the unusual log in attempts may have been initiated by
you. However if you are the rightful holder of the account,click on
the link below to log into the account and follow the
instructions.

If you choose not to complete the request, you give
us no choice but to suspend  your account temporary.
It takes at least 72 hours for the investigation in
this case and we strongly recommend you to verify your account at
that time.
If you received this notice and you are not the
authorized account holder, please be aware that it is in violation
of PayPal policy to represent oneself as an other PayPal user.Such
action may also be in violation of local, national, and/or
international law. PayPal is committed to assist law enforcement
with any inquires related attempts to missapropriate personal
information with the intent to commit fraud or theft. Information
will be provided at the request or law enforcement agencies to
ensure that perpetrators are prosecuted to the fullest extent of the
law.
Thanks for your patience as we work together to
protect your account.
PayPal Account Review Department.
Please do not reply to
this email. This mailbox is not monitored and you will not receive a
response.For assistance, log in to your PayPal account and click the
Help link located
in the top right corner of any PayPal page.
PayPal Email ID PP00145
Copyright ?
Paypal 2007. All rights",True,"This email exhibits several classic signs of a phishing scam. It contains urgent language to prompt the recipient to act quickly, threatens to suspend the account if action is not taken, and includes a link to log in to the account, which is a common tactic used by phishers to steal login credentials. Additionally, the email encourages not to reply to the email, which is another red flag. The email also lacks personalization and contains grammatical errors, further indicating that it is likely a phishing attempt."
"You have reached the storage limit of your mailbox.
Please visit the below link to restore your email access.

System Helpdesk",True,This email is classified as phishing. It uses urgency and fear of losing email access to trick the recipient into clicking on a suspicious link. The generic sender 'System Helpdesk' is a common tactic used by phishers to create a sense of legitimacy.
"I'm not thinking straight. It makes far more sense to have
password-protection rather than IP-address protection. So, to access
those pages
Username: steve
Password: tosser
Have a good weekend!
Mike
Mike Salmon wrote:
> Figure E added; figure F updated. I still need ""ALT"" tags for each
> figure. Data page needs a lot of work.
>
> Tim: I understand you're providing a whole new page?
>
> Tom: I definitely don't have the list of references for sensit.htm.
> Please send me the Word file or tell me where to look on your PC.
>
> Briffa et al 1996 added to 
>
> Access to the Yamal 2009 pages is currently restricted by IP address.
> Try to access them from home, then tell me the time at which you tried.
> I'll pick your IP address out of the logs and add it to the ""permitted""
> list.
>
> 
> 
> 
>
> Mike
>
>",False,This email does not appear to be phishing. It seems to be a legitimate internal communication discussing access to certain pages and providing login credentials. There is no evident attempt to deceive or trick the recipient.
"Trump aides huddle with RNC to plot big-money strategy
The presumptive nominee seeks to exert control over the Republican Party.
By KENNETH P. VOGEL, ELI STOKOLS and ALEX ISENSTADT
05/09/16 05:26 PM EDT
Updated 05/09/16 06:17 PM EDT
Donald Trump's campaign is hashing out the details of an agreement with Republican Party leaders that could allow the presumptive GOP presidential nominee to raise six-figure checks for his presidential campaign, multiple sources with direct knowledge of the negotiations tell POLITICO.
The fundraising agreement was among the subjects discussed at a Monday meeting at the Republican National Committee's Washington offices between top RNC officials, including chairman Reince Priebus, and senior Trump aides, including campaign manager Corey Lewandowski, senior adviser Paul Manafort and political director Rick Wiley, according to the sources.
The talks represent the first formal steps towards a merger between the official apparatus of the Republican Party and a candidate who many party leaders scorned until recently, and about whom there remains deep leeriness in some Republican quarters.
Since Trump essentially clinched the GOP nomination with a win in last week's Indiana primary, his staff have moved quickly to put their stamp on the party's general election planning process. Wiley has paid several visits to the party's headquarters on Capitol Hill to assess its efforts, according to the sources. The campaign also has been discussing convention-related issues with the RNC, including credentials and rules, the sources said, adding that the campaign is expected in the coming days to formally deputize a staffer as a liaison to the national party committee.
And deputy campaign manager Michael Glassner this week is set to lead a delegation to the convention site, Cleveland's Quicken Loans Arena, to receive a briefing from RNC officials involved in planning for the July event, as POLITICO first reported
last week.
Fundraising was not a major focus of Monday's meetings, according to RNC senior strategist Sean Spicer. ""It was 3 ½ hours on briefings from all the RNC divisions regarding the capabilities and resources that we have been compiling to win in November,"" said Spicer, who attended the meeting, and said it included presentations on the party's ground game, and its data, communications and research efforts.
The conversations are also partly an effort to lay the groundwork for a Thursday meeting in Washington between Trump, Priebus and House Speaker Paul Ryan, who announced last Thursday that he is withholding his endorsement until Trump outlines a stronger commitment to conservative principles.
The perception among Trump's inner circle is that Ryan is attempting to leverage his position as chairman of the Cleveland convention into securing a deal that protects the party's control over vendor contracts and how the money raised jointly by the party and Trump's campaign is spent.
""Trump is a tough negotiator, understands the history of what he's entitled to here,"" another Trump confidant said. ""They want the RNC to be autonomous but they'll work with the Trump campaign. They need Trump to help raise the money but they want their vendors to be the ones to spend the money.""
But Trump may be more reliant on the national party than past presidential nominees, since his campaign has invested relatively little in field staff, voter data or a fundraising operation.
Some of Trump's infrastructure deficiencies can be traced to his unwillingness to dig deep into his own fortune to finance his campaign, which he has pledged from the beginning to self-finance.
Entering into a joint fundraising agreement and leaning on the party for cash and staff would help fill that void in an election expected to cost each side more than $1 billion. But it also could undermine his rhetoric about being independent from the party's donor class.
Trump has already agreed to appear next week at a $25,000 per-plate fundraiser to benefit the New Jersey Republican Party, just days after the New York billionaire tapped Gov. Chris Christie to run his presidential transition.
The May 19 event is being billed as a ""roundtable"" with Christie and Trump, and will be held at the Lawrenceville National Guard Armory, according to an invitation obtained by POLITICO. Just 12 people will be permitted to attend the roundtable, according to a note sent with the invitation.
The RNC has been taking the lead in reaching out to state parties to put together the joint fundraising arrangement with Trump's campaign, and its plans are actually further along than they were at this point four years ago, said one source familiar with the negotiations.
""I know (the Trump campaign staff) have been impressed with what the RNC already has on the ground,"" said the source. ""Four years ago, when Romney walked into the building, the RNC didn't have anywhere close to the field staff that it has now. ... There is a big difference.""
Yet efforts to finalize the agreement also could test the willingness of state GOP officials to get behind a presumptive nominee who some official openly opposed during the contentious primary.
Colorado's state party appeared to gloat last month after Trump's vanquished rival Ted Cruz swept all 34 delegate slots at the state's caucus. ""We did it. #NeverTrump,"" the state party tweeted, only to delete and disavow
the post minutes later.
Party spokesman Kyle Kohli on Monday said the Colorado GOP hasn't had any talks with Trump or the RNC about a joint fundraising agreement.
The South Carolina Republican Party is open to participating but hasn't engaged in any talks yet, said the chairman, Matt Moore.
The more state parties that participate, the more money a Trump joint fundraising committee can accept, thanks in part to a 2014 Supreme Court case called McCutcheon v. Federal Election Commission
. It struck down aggregate limits on total giving to federal campaigns, allowing maximum donations to as many different committees as a donor wanted.
Trump's likely general election opponent, Hillary Clinton, created an unprecedented joint fundraising committee
with the Democratic National Committee and 32 state party committees that can accept checks as large as $356,100 this year.
Early in the election cycle, the talk among GOP state party officials was of a joint fundraising committee that could include all 50 states and six territories, allowing maximum donations of about $1 million per person, according to one state party chairman. But those talks quieted as Trump's surprising rise threw the GOP primary into chaos, said the chairman.
Sources with knowledge of the RNC's current plans said its joint fundraising arrangement would include between four and 12 state committees, which could allow the committee to accept checks ranging from $78,800 and $158,000.
The joint committee could help Trump's campaign as well as the RNC, which has struggled to keep its finances intact. The committee ended March with just $16 million on hand and nearly $2 million in outstanding debt. Taken together, the bank account is a fraction of where the committee had been at similar points in 2008 and 2012.
Many Republican state party chairs, who depend on the RNC to fund a get-out-the-vote program, are anxious to see Trump and the committee form an agreement.
""We are a battleground state and we can expect a lot of money to support our push,"" said Rob Gleason, the Pennsylvania GOP chair. ""We already were getting a lot of money from the RNC, but we need a lot more.""
""Trump should be able to get us up to speed,"" he added.",False,"This email appears to be a news article discussing the details of Donald Trump's campaign strategy and fundraising efforts within the Republican Party. It provides specific details and quotes from various sources, indicating that it is not a phishing attempt but rather a legitimate news report."
"CONGRATULATIONS !!!
You have been chosen by
Fifth Third Bank
to take part in our quick
and easy 5 question online survey.
By completing it, you will assist us in our effort
to best serve
Fifth Third Bank customers. Your answers will help us to identify the services and
resources  needed from the
Fifth Third Bank
to help them grow and thrive. We hope you find this
online survey easy and quick to complete.
The information you provide us is all
non-sensitive and anonymous - No part of it is handed down to any third
party groups.
As our way of saying thanks, all participants that
provide their name and contact information will be rewarded with 50 $ to your
Mastercard / Visa card account - Just for your time !
We kindly ask you to spare two minutes of
your time in taking part with this unique offer !!!
To take the survey click on the link below:

Thank you in advance for your participation.
Fifth Third Bank
Customer Department
Copyright ©
2007 Fifth Third Bank, Member FDIC,
Equal Housing Lender, All Rights Reserved",True,This email is classified as phishing. The email uses urgency and promises of rewards to entice the recipient into clicking on a potentially malicious link. The request for personal information and the promise of a monetary reward are common tactics used by phishing emails to steal personal and financial information.
"Is Your Credit A Mess?
Do you want Perfect Credit again?
Wouldn't it be nice to easily get loans for cars, boats, and houses?
We have the Solution!! ONLINE CREDIT REPAIR!!!
Now you can clean up and repair your bad credit online from the convenience
of your home computer. Our program is 100% effective for helping you
fix your credit, and you can watch your credit with real-time updates.
Its been called the #1 program for fixing bad credit!
Click
Here for FREE information Now!
Your
email address was obtained from a purchased list, Reference # 1010-11002
If you wish to unsubscribe from this list, please Click
here and enter your name into the remove box.",True,"This email exhibits characteristics of phishing. It contains multiple attempts to persuade the recipient to click on a link for credit repair. The email also mentions obtaining the recipient's email from a purchased list, which is often a tactic used by phishing emails to appear more legitimate. Additionally, the request to provide personal information for unsubscribing raises concerns about the legitimacy of the email."
"Hi Ray,
Press release has been being written!
I can't seem to find a meeting to go to when the paper comes out!
Moorea was good - hope you'll be able to get to Athens!
Cheers
Phil
At 16:56 09/05/2008, you wrote:
Hi Phil:
I think you should issue your own carefully-worded press release, stating explicity what
your results DO NOT mean, as well as what they do...otherwise you will spend the next
few weeks trying to undo a lot of unwanted press coverage.
Hope all is well with you....we need to get together at some place...sorry I missed
Tahiti!
ray
At 04:53 AM 5/9/2008, you wrote:
Mike, Ray, Caspar,
A couple of things - don't pass on either.
1. Have seen you're RC bet. Not entirely sure this is the right way to go,
but it will drum up some discussion.
Anyway Mike and Caspar have seen me present possible problems with the
SST data (in the 1940s/50s and since about 2000). The first of these will appear
in Nature on May 29. There should be a News and Views item with this article
by Dick Reynolds. The paper concludes by pointing out that SSTs now (or since
about 2000, when the effect gets larger) are likely too low. This likely won't
get corrected quickly as it really needs more overlap to increase confidence.
Bottom line for me is that it appears SSTs now are about 0.1 deg C too cool
globally. Issue is that the preponderance of drifters now (which measure SST
better but between 0.1 and 0.2 lower than ships) mean anomalies are low
relative to the ship-based 1961-90 base.
This also means that the SST base the German modellers used in their runs
was likely too warm by a similar amount. This applies to all modellers, reanalyses etc.
There will be a lot of discussion of the global T series with people saying we can't
even measure it properly now.
The 1940s/50s problem with SSTs (the May 29 paper) also means there will be
warmer SSTs for about 10 years. This will move the post-40s cooling to a little
later - more in line with higher sulphate aerosol loading in the late 50s and 1960s70s.
The paper doesn't provide a correction. This will come, but will include the addition
of loads more British SSTs for WW2, which may very slightly cool the WW2 years.
More British SST data have also been digitized for the late 1940s. Budget
constraints mean that only about half the RN log books have been digitized. Emphasis
has been given to the South Atlantic and Indian Ocean log books.
As an aside, it is unfortunate that there are few in the Pacific. They have digitized
all the logbooks of the ships journeys from the Indian Ocean south of Australia and NZ
to Seattle for refits. Nice bit of history here - it turns out that most of the ships
are
US ones the UK got under the Churchill/Roosevelt deal in early 1940. All the RN bases
in South Africa, India and Australia didn't have parts for these ships for a few years.
So the German group would be stupid to take your bet.  There is a likely
ongoing negative volcanic event in the offing!
2. You can delete this attachment if you want. Keep this quiet also, but
this is the person who is putting in FOI requests for all emails Keith and Tim
have written and received re Ch 6 of AR4. We think we've found a way
around this.
I can't wait for the Wengen review to come out with the Appendix showing what
that 1990 IPCC Figure was really based on.
The Garnaut review appears to be an Australian version of the Stern Report.
This message will self destruct in 10 seconds!
Cheers
Phil
Prof. Phil Jones
Climatic Research Unit        Telephone +44 (0) 1603 592090
School of Environmental Sciences    Fax +44 (0) 1603 507784
University of East Anglia
Norwich                          Email    p.jones@uea.ac.uk
NR4 7TJ
UK
----------------------------------------------------------------------------
Raymond S. Bradley
Director, Climate System Research Center*
Department of Geosciences, University of Massachusetts
Morrill Science Center
611 North Pleasant Street
AMHERST, MA 01003-9297
Tel: 413-545-2120
Fax: 413-545-1200
*Climate System Research Center: 413-545-0659
Paleoclimatology Book Web Site: [2]
Publications (download .pdf files):
[3]
Prof. Phil Jones
Climatic Research Unit        Telephone +44 (0) 1603 592090
School of Environmental Sciences    Fax +44 (0) 1603 507784
University of East Anglia
Norwich                          Email    p.jones@uea.ac.uk
NR4 7TJ
UK
----------------------------------------------------------------------------
References
1. 
2. 
3.",False,"This email does not appear to be a phishing attempt. It seems to be a casual conversation between colleagues discussing press releases, research findings, and upcoming events."
"Re: I have your sulfur, have a mtg at 1 and will drop off
Thanks Matt
Sent on the run
> On Feb 10, 2014, at 12:41 PM, ""Matt Mosko""
wrote:
>
>
>
> Sent from my iPhone
>",False,This email does not show any typical signs of phishing. It appears to be a simple message between two acquaintances arranging a meeting. There are no requests for personal information or any attempts to deceive the recipient.
"Emmys Give David Letterman a Rude Sendoff: 0 Nominations
        July 10, 2014 | 8:55 AM
Â  _____ Â
It's been 31 years since the retiring host's late-night show was shut out; Jay Leno also gets no respect from voters
Full story at",False,This email appears to be a news update regarding the Emmys nominations. There is no indication of any phishing attempt or deceptive content. The email seems to be a legitimate news update or newsletter.
"At around 830
-          Doesn't blame the media like Cruz does
-          Voter registration and turnout is up significantly, especially in battleground states
-          Not a lot to be excited about in the Dem race
-          Bernie might not have the delegates because they have a ""rigged, subsidized system""
-          If Trump doesn't get the delegates we'll go to an open convention
-          Stick the rules in an open convention
-          Whoever gets 1237, the RNC steps in and you become the presumptive nominee
-          RNC has been focused on 2016 general for four years, this is good news for our  candidates
-          Digital operation is ""second to none""
From: Oslund, Joseph
Sent: Wednesday, April 27, 2016 8:25 AM
To: Comm_D
Subject: Video Request: Sean Spicer on Fox Business
""Coming up""
Sean Spicer
@seanspicer
Coming up I'll join @MariaBartiromo
on @MorningsMaria
on @FoxBusiness
to discuss @GOP
race",False,This email appears to be a communication between political operatives discussing the state of the GOP race and a scheduled appearance on Fox Business. There are no clear indicators of phishing activity such as attempts to elicit personal information or deceptive tactics.
"Question for item #250026510836 - Respond Now
eBay sent this message.
Your registered name is included to show this message originated from eBay. Learn more.
Question about Item -- Respond Now
eBay sent this message on behalf of an eBay member through My Messages. Responses sent using email will go to the eBay member directly and will include your email address.
Question from bluebellvue
bluebellvue(  689)
Positive feedback:
100%
Member since:May-25-05
Location:NC, United States
Registered on:www.ebay.com
Item: (250026510836)
This message was sent while the listing was active.
bluebellvue is a potential buyer.
I think this is exactly what we are looking for.. our school needs but our budget is small..any info you could provide on this would be so helpful We need to try to find out about it ASAP- as your auction ends tomorrow.
thanks-
Francisc Barett
Respond to this question
Responses in My Messages will not include your email address.
Thank you,eBay
Details for item number: 250026510836
Item URL:

End date:
Oct-25-06 16:36:44 PDT
Marketplace Safety Tip
Always remember to complete your transactions on eBay - it's the safer way to trade.
Is this message an offer to buy your item directly through email without winning the item on eBay? If so, please help make the eBay marketplace safer by reporting it to us. These ""outside of eBay"" transactions may be unsafe and are against eBay policy. Learn more about trading safely.
Is this email inappropriate? Does it violate eBay policy? Help protect the Community by reporting it.
Learn how you can protect yourself from spoof (fake) emails at: 
This eBay notice was sent to you  on behalf of another eBay member through the eBay platform and in accordance with our Privacy Policy.  If you would like to receive this email in text format, change your notification preferences.
See our Privacy Policy and User Agreement if you have questions about eBay's communication policies. Privacy Policy:  Agreement:  © 2006 eBay, Inc. All Rights Reserved.Designated trademarks and brands are the property of their respective owners.eBay and the eBay logo are registered trademarks or trademarks of eBay, Inc.eBay is located at 2145 Hamilton Avenue, San Jose, CA 95125.",False,"This email appears to be a legitimate message from eBay, regarding a question from a potential buyer about a listed item. The email includes details about the item, the eBay member asking the question, and advises the recipient to respond through the eBay platform. The inclusion of safety tips and reminders about eBay policies further indicates the authenticity of the email. Therefore, this email is not classified as phishing."
"Dear phillip,
This e-mail is automated notification of the availability of your
current Natural Gas Intelligence Newsletter(s). Please use your
username of ""pallen"" and your password to access
NGI's Daily Gas Price Index

If you have forgotten your password please visit

and we will send it to you.
If you would like to stop receiving e-mail notifications when your
publications are available, please reply to this message with
REMOVE E-MAIL in the subject line.
Thank you for your subscription.
For information about other Intelligence Press products and services,
including maps and glossaries visit our web site at
 or call toll-free (800) 427-5747.
ALL RIGHTS RESERVED. (c) 2002, Intelligence Press, Inc.
---",False,"This email appears to be a legitimate notification about the availability of a newsletter subscription for Natural Gas Intelligence. It provides instructions for accessing the Gas Price Index, resetting the password, and unsubscribing from email notifications. Additionally, it includes contact information for further inquiries. There are no clear indications of phishing in this email."
